d_code;d_name;s_name;s_value
737;Seborrheic keratosis;Skin swelling;25
737;Seborrheic keratosis;Skin irritation;19
737;Seborrheic keratosis;Irregular appearing scalp;16
737;Seborrheic keratosis;Warts;13
737;Seborrheic keratosis;Acne or pimples;11
738;Burn;Knee pain;26
738;Burn;Headache;24
738;Burn;Hand or finger pain;19
738;Burn;Wrist pain;12
738;Burn;Elbow pain;12
738;Burn;Bleeding from ear;3
738;Burn;Skin irritation;3
738;Burn;Penis redness;1
738;Burn;Wrist swelling;1
739;Spontaneous abortion;Spotting or bleeding during pregnancy;80
739;Spontaneous abortion;Sharp abdominal pain;65
739;Spontaneous abortion;Pain during pregnancy;61
739;Spontaneous abortion;Cramps and spasms;28
739;Spontaneous abortion;Lower abdominal pain;26
739;Spontaneous abortion;Pelvic pain;22
739;Spontaneous abortion;Problems during pregnancy;19
739;Spontaneous abortion;Burning abdominal pain;18
739;Spontaneous abortion;Uterine contractions;16
739;Spontaneous abortion;Intermenstrual bleeding;12
739;Spontaneous abortion;Blood clots during menstrual periods;7
739;Spontaneous abortion;Heavy menstrual flow;5
740;Genital herpes;Skin rash;47
740;Genital herpes;Painful urination;36
740;Genital herpes;Vaginal pain;33
740;Genital herpes;Vaginal discharge;33
740;Genital herpes;Pelvic pain;30
740;Genital herpes;Skin lesion;30
740;Genital herpes;Vaginal itching;22
740;Genital herpes;Groin pain;22
740;Genital herpes;Suprapubic pain;17
740;Genital herpes;Itching of skin;17
740;Genital herpes;Recent pregnancy;12
740;Genital herpes;Skin pain;12
741;Adjustment reaction;Depression;60
741;Adjustment reaction;Depressive or psychotic symptoms;60
741;Adjustment reaction;Anxiety and nervousness;59
741;Adjustment reaction;Excessive anger;22
741;Adjustment reaction;Hostile behavior;18
741;Adjustment reaction;Insomnia;15
741;Adjustment reaction;Low self-esteem;15
741;Adjustment reaction;Delusions or hallucinations;8
741;Adjustment reaction;Temper problems;8
741;Adjustment reaction;Fears and phobias;6
741;Adjustment reaction;Restlessness;5
741;Adjustment reaction;Nightmares;2
742;Gallstone;Sharp abdominal pain;87
742;Gallstone;Upper abdominal pain;68
742;Gallstone;Nausea;58
742;Gallstone;Vomiting;52
742;Gallstone;Back pain;39
742;Gallstone;Burning abdominal pain;28
742;Gallstone;Sharp chest pain;27
742;Gallstone;Side pain;26
742;Gallstone;Lower body pain;12
742;Gallstone;Heartburn;6
742;Gallstone;Sweating;4
742;Gallstone;Regurgitation;4
743;Multiple sclerosis;Fatigue;43
743;Multiple sclerosis;Loss of sensation;42
743;Multiple sclerosis;Headache;31
743;Multiple sclerosis;Dizziness;28
743;Multiple sclerosis;Problems with movement;27
743;Multiple sclerosis;Weakness;22
743;Multiple sclerosis;Leg weakness;19
743;Multiple sclerosis;Paresthesia;16
743;Multiple sclerosis;Disturbance of memory;13
743;Multiple sclerosis;Abnormal involuntary movements;12
743;Multiple sclerosis;Leg stiffness or tightness;12
743;Multiple sclerosis;Focal weakness;11
744;Zenker diverticulum;Difficulty in swallowing;65
744;Zenker diverticulum;Sharp chest pain;65
744;Zenker diverticulum;Regurgitation;47
744;Zenker diverticulum;Low back pain;47
744;Zenker diverticulum;Sharp abdominal pain;47
744;Zenker diverticulum;Sore throat;47
744;Zenker diverticulum;Constipation;47
744;Zenker diverticulum;Elbow weakness;4
744;Zenker diverticulum;Low back weakness;4
744;Zenker diverticulum;Wrist weakness;4
744;Zenker diverticulum;Feeling hot and cold;4
744;Zenker diverticulum;Nailbiting;4
745;Fracture of the pelvis;Hip pain;82
745;Fracture of the pelvis;Groin pain;54
745;Fracture of the pelvis;Back pain;50
745;Fracture of the pelvis;Leg pain;39
745;Fracture of the pelvis;Ache all over;32
745;Fracture of the pelvis;Side pain;24
745;Fracture of the pelvis;Problems with movement;24
745;Fracture of the pelvis;Knee pain;24
745;Fracture of the pelvis;Delusions or hallucinations;14
745;Fracture of the pelvis;Difficulty speaking;14
745;Fracture of the pelvis;Bones are painful;14
745;Fracture of the pelvis;Focal weakness;14
746;Pneumoconiosis;Cough;77
746;Pneumoconiosis;Wheezing;70
746;Pneumoconiosis;Shortness of breath;70
746;Pneumoconiosis;Fever;59
746;Pneumoconiosis;Insomnia;41
746;Pneumoconiosis;Nasal congestion;41
746;Pneumoconiosis;Vomiting;41
746;Pneumoconiosis;Sore throat;41
746;Pneumoconiosis;Difficulty breathing;41
746;Pneumoconiosis;Dizziness;41
746;Pneumoconiosis;Coughing up sputum;41
746;Pneumoconiosis;Chest tightness;41
747;Hyperlipidemia;Sharp chest pain;25
747;Hyperlipidemia;Weight gain;10
747;Hyperlipidemia;Lymphedema;2
747;Hyperlipidemia;Smoking problems;2
747;Hyperlipidemia;Leg cramps or spasms;2
748;Ulcerative colitis;Diarrhea;65
748;Ulcerative colitis;Sharp abdominal pain;53
748;Ulcerative colitis;Blood in stool;40
748;Ulcerative colitis;Nausea;35
748;Ulcerative colitis;Vomiting;33
748;Ulcerative colitis;Burning abdominal pain;26
748;Ulcerative colitis;Rectal bleeding;23
748;Ulcerative colitis;Lower abdominal pain;15
748;Ulcerative colitis;Melena;11
748;Ulcerative colitis;Decreased appetite;11
748;Ulcerative colitis;Swollen lymph nodes;11
748;Ulcerative colitis;Discharge in stools;11
749;Male genitalia infection;Penis redness;52
749;Male genitalia infection;Swelling of scrotum;52
749;Male genitalia infection;Pain in testicles;47
749;Male genitalia infection;Mass in scrotum;37
749;Male genitalia infection;Skin growth;30
749;Male genitalia infection;Abnormal appearing skin;30
749;Male genitalia infection;Penis pain;22
749;Male genitalia infection;Bumps on penis;22
749;Male genitalia infection;Warts;13
749;Male genitalia infection;Groin pain;13
749;Male genitalia infection;Irritable infant;13
749;Male genitalia infection;Swollen abdomen;13
750;HPV;Warts;28
750;HPV;Frequent urination;12
750;HPV;Vaginal itching;12
750;HPV;Vaginal discharge;12
750;HPV;Joint pain;6
750;HPV;Hand or finger lump or mass;6
750;HPV;Mass or swelling around the anus;6
750;HPV;Lump or mass of breast;6
750;HPV;Involuntary urination;6
750;HPV;Eyelid lesion or rash;6
750;HPV;Unpredictable menstruation;6
750;HPV;Coughing up sputum;6
751;Angina;Sharp chest pain;92
751;Angina;Shortness of breath;59
751;Angina;Chest tightness;40
751;Angina;Dizziness;31
751;Angina;Arm pain;28
751;Angina;Lower body pain;15
751;Angina;Palpitations;11
751;Angina;Sweating;8
751;Angina;Irregular heartbeat;7
751;Angina;Increased heart rate;4
751;Angina;Burning chest pain;2
751;Angina;Hot flashes;2
752;Injury to the spinal cord;Neck pain;60
752;Injury to the spinal cord;Neck cramps or spasms;47
752;Injury to the spinal cord;Back pain;47
752;Injury to the spinal cord;Shoulder pain;36
752;Injury to the spinal cord;Headache;36
752;Injury to the spinal cord;Throat irritation;22
752;Injury to the spinal cord;Retention of urine;22
752;Injury to the spinal cord;Foot or toe weakness;22
752;Injury to the spinal cord;Arm pain;22
752;Injury to the spinal cord;Arm weakness;22
752;Injury to the spinal cord;Side pain;22
752;Injury to the spinal cord;Drainage in throat;22
753;Nasal polyp;Nasal congestion;72
753;Nasal polyp;Headache;48
753;Nasal polyp;Nosebleed;30
753;Nasal polyp;Painful sinuses;30
753;Nasal polyp;Cough;27
753;Nasal polyp;Difficulty breathing;27
753;Nasal polyp;Allergic reaction;22
753;Nasal polyp;Facial pain;18
753;Nasal polyp;Disturbance of smell or taste;13
753;Nasal polyp;Frontal headache;13
753;Nasal polyp;Hoarse voice;7
753;Nasal polyp;Redness in ear;7
754;Lichen simplex;Skin rash;82
754;Lichen simplex;Itching of skin;71
754;Lichen simplex;Skin lesion;47
754;Lichen simplex;Skin irritation;22
754;Lichen simplex;Acne or pimples;22
754;Lichen simplex;Vaginal itching;22
754;Lichen simplex;Itchy scalp;22
754;Lichen simplex;Skin growth;22
754;Lichen simplex;Skin dryness, peeling, scaliness, or roughness;12
754;Lichen simplex;Loss of sex drive;12
754;Lichen simplex;Pain during intercourse;12
754;Lichen simplex;Difficulty speaking;12
755;Trichiasis;Foreign body sensation in eye;80
755;Trichiasis;Eyelid lesion or rash;63
755;Trichiasis;Diminished vision;44
755;Trichiasis;Symptoms of eye;44
755;Trichiasis;Itchiness of eye;44
755;Trichiasis;Pain in eye;44
755;Trichiasis;Eye redness;28
755;Trichiasis;Swollen eye;28
755;Trichiasis;Emotional symptoms;2
755;Trichiasis;Back weakness;2
755;Trichiasis;Elbow cramps or spasms;2
755;Trichiasis;Pus in sputum;2
756;Acariasis;Skin rash;91
756;Acariasis;Itching of skin;77
756;Acariasis;Swelling of scrotum;49
756;Acariasis;Skin lesion;49
756;Acariasis;Vomiting;49
756;Acariasis;Elbow weakness;4
756;Acariasis;Cross-eyed;4
756;Acariasis;Excessive growth;4
756;Acariasis;Bowlegged or knock-kneed;4
756;Acariasis;Feeling hot and cold;4
756;Acariasis;Wrist weakness;4
756;Acariasis;Emotional symptoms;4
757;Colorectal cancer;Sharp abdominal pain;26
757;Colorectal cancer;Rectal bleeding;14
757;Colorectal cancer;Blood in stool;6
757;Colorectal cancer;Pain of the anus;4
757;Colorectal cancer;Mass or swelling around the anus;3
757;Colorectal cancer;Drainage in throat;2
758;Skin pigmentation disorder;Abnormal appearing skin;79
758;Skin pigmentation disorder;Skin rash;52
758;Skin pigmentation disorder;Skin lesion;46
758;Skin pigmentation disorder;Skin moles;44
758;Skin pigmentation disorder;Acne or pimples;42
758;Skin pigmentation disorder;Skin growth;25
758;Skin pigmentation disorder;Itching of skin;22
758;Skin pigmentation disorder;Skin swelling;16
758;Skin pigmentation disorder;Skin dryness, peeling, scaliness, or roughness;15
758;Skin pigmentation disorder;Warts;10
758;Skin pigmentation disorder;Too little hair;9
758;Skin pigmentation disorder;Irregular appearing scalp;9
759;Factitious disorder;Disturbance of memory;81
759;Factitious disorder;Depressive or psychotic symptoms;72
759;Factitious disorder;Depression;54
759;Factitious disorder;Loss of sensation;54
759;Factitious disorder;Paresthesia;54
759;Factitious disorder;Lip swelling;54
759;Factitious disorder;Itchy eyelid;5
759;Factitious disorder;Wrist weakness;5
759;Factitious disorder;Excessive growth;5
759;Factitious disorder;Elbow cramps or spasms;5
759;Factitious disorder;Elbow weakness;5
759;Factitious disorder;Nailbiting;5
760;Lymphogranuloma venereum;Sore throat;100
760;Lymphogranuloma venereum;Nosebleed;91
760;Lymphogranuloma venereum;Fever;91
760;Lymphogranuloma venereum;Chills;91
760;Lymphogranuloma venereum;Ear pain;91
760;Lymphogranuloma venereum;Vulvar sore;20
760;Lymphogranuloma venereum;Pelvic pressure;20
760;Lymphogranuloma venereum;Knee lump or mass;20
760;Lymphogranuloma venereum;Shoulder swelling;20
760;Lymphogranuloma venereum;Neck cramps or spasms;20
760;Lymphogranuloma venereum;Excessive growth;20
760;Lymphogranuloma venereum;Loss of sex drive;20
761;Galactorrhea of unknown cause;Bleeding or discharge from nipple;84
761;Galactorrhea of unknown cause;Pain or soreness of breast;65
761;Galactorrhea of unknown cause;Pelvic pain;30
761;Galactorrhea of unknown cause;Weight gain;30
761;Galactorrhea of unknown cause;Anxiety and nervousness;30
761;Galactorrhea of unknown cause;Back pain;30
761;Galactorrhea of unknown cause;Lump or mass of breast;30
761;Galactorrhea of unknown cause;Sharp chest pain;30
761;Galactorrhea of unknown cause;Burning abdominal pain;30
761;Galactorrhea of unknown cause;Cough;30
761;Galactorrhea of unknown cause;Low back weakness;2
761;Galactorrhea of unknown cause;Emotional symptoms;2
762;G6PD enzyme deficiency;Cough;43
762;G6PD enzyme deficiency;Nasal congestion;43
762;G6PD enzyme deficiency;Excessive growth;3
762;G6PD enzyme deficiency;Wrist weakness;3
762;G6PD enzyme deficiency;Elbow weakness;3
762;G6PD enzyme deficiency;Elbow cramps or spasms;3
762;G6PD enzyme deficiency;Feeling hot and cold;3
762;G6PD enzyme deficiency;Emotional symptoms;3
762;G6PD enzyme deficiency;Low back weakness;3
762;G6PD enzyme deficiency;Underweight;3
762;G6PD enzyme deficiency;Nailbiting;3
762;G6PD enzyme deficiency;Muscle swelling;3
763;Nerve impingement near the shoulder;Shoulder pain;96
763;Nerve impingement near the shoulder;Knee pain;32
763;Nerve impingement near the shoulder;Neck pain;32
763;Nerve impingement near the shoulder;Arm pain;29
763;Nerve impingement near the shoulder;Shoulder stiffness or tightness;16
763;Nerve impingement near the shoulder;Problems with movement;13
763;Nerve impingement near the shoulder;Elbow pain;9
763;Nerve impingement near the shoulder;Shoulder weakness;6
763;Nerve impingement near the shoulder;Hand or finger stiffness or tightness;3
763;Nerve impingement near the shoulder;Vulvar irritation;3
763;Nerve impingement near the shoulder;Muscle pain;3
763;Nerve impingement near the shoulder;Bones are painful;3
764;Toxoplasmosis;Eye redness;49
764;Toxoplasmosis;Diminished vision;49
764;Toxoplasmosis;Itchy scalp;49
764;Toxoplasmosis;Blindness;49
764;Toxoplasmosis;Irregular appearing scalp;49
764;Toxoplasmosis;Elbow weakness;4
764;Toxoplasmosis;Cross-eyed;4
764;Toxoplasmosis;Excessive growth;4
764;Toxoplasmosis;Bowlegged or knock-kneed;4
764;Toxoplasmosis;Feeling hot and cold;4
764;Toxoplasmosis;Wrist weakness;4
764;Toxoplasmosis;Emotional symptoms;4
765;Fibroadenoma;Lump or mass of breast;90
765;Fibroadenoma;Pain or soreness of breast;50
765;Fibroadenoma;Bleeding or discharge from nipple;19
765;Fibroadenoma;Arm lump or mass;5
765;Fibroadenoma;Bones are painful;5
765;Fibroadenoma;Problems with shape or size of breast;2
765;Fibroadenoma;Hot flashes;2
765;Fibroadenoma;Pain during intercourse;1
765;Fibroadenoma;Back swelling;1
765;Fibroadenoma;Throat irritation;1
765;Fibroadenoma;Vaginal dryness;1
766;Open wound of the hand;Hand or finger pain;30
766;Open wound of the hand;Hand or finger swelling;11
766;Open wound of the hand;Skin on arm or hand looks infected;5
766;Open wound of the hand;Hand or finger stiffness or tightness;2
767;Missed abortion;Spotting or bleeding during pregnancy;73
767;Missed abortion;Sharp abdominal pain;51
767;Missed abortion;Pain during pregnancy;49
767;Missed abortion;Lower abdominal pain;43
767;Missed abortion;Problems during pregnancy;38
767;Missed abortion;Cramps and spasms;25
767;Missed abortion;Intermenstrual bleeding;21
767;Missed abortion;Blood clots during menstrual periods;12
767;Missed abortion;Heavy menstrual flow;6
767;Missed abortion;Blood in stool;6
767;Missed abortion;Recent pregnancy;6
767;Missed abortion;Infertility;6
768;Diabetic ketoacidosis;Vomiting;84
768;Diabetic ketoacidosis;Nausea;66
768;Diabetic ketoacidosis;Weakness;46
768;Diabetic ketoacidosis;Sharp abdominal pain;42
768;Diabetic ketoacidosis;Sharp chest pain;37
768;Diabetic ketoacidosis;Diarrhea;34
768;Diabetic ketoacidosis;Depressive or psychotic symptoms;31
768;Diabetic ketoacidosis;Decreased appetite;16
768;Diabetic ketoacidosis;Thirst;16
768;Diabetic ketoacidosis;Polyuria;11
768;Diabetic ketoacidosis;Frequent urination;11
768;Diabetic ketoacidosis;Fluid retention;6
769;Granuloma inguinale;Nausea;77
769;Granuloma inguinale;Sharp chest pain;77
769;Granuloma inguinale;Groin pain;77
769;Granuloma inguinale;Vaginal pain;77
769;Granuloma inguinale;Vulvar sore;11
769;Granuloma inguinale;Loss of sex drive;11
769;Granuloma inguinale;Knee lump or mass;11
769;Granuloma inguinale;Nailbiting;11
769;Granuloma inguinale;Excessive growth;11
769;Granuloma inguinale;Wrist weakness;11
769;Granuloma inguinale;Shoulder swelling;11
769;Granuloma inguinale;Neck cramps or spasms;11
770;Hemorrhagic fever;Pain in eye;91
770;Hemorrhagic fever;Shoulder cramps or spasms;91
770;Hemorrhagic fever;Facial pain;91
770;Hemorrhagic fever;Ankle pain;91
770;Hemorrhagic fever;Wrist pain;91
770;Hemorrhagic fever;Pain during pregnancy;91
770;Hemorrhagic fever;Excessive anger;91
770;Hemorrhagic fever;Joint stiffness or tightness;91
770;Hemorrhagic fever;Pain or soreness of breast;91
770;Hemorrhagic fever;Knee lump or mass;91
770;Hemorrhagic fever;Fatigue;91
770;Hemorrhagic fever;Excessive urination at night;91
771;Obsessive compulsive disorder (OCD);Anxiety and nervousness;68
771;Obsessive compulsive disorder (OCD);Depression;56
771;Obsessive compulsive disorder (OCD);Depressive or psychotic symptoms;47
771;Obsessive compulsive disorder (OCD);Obsessions and compulsions;33
771;Obsessive compulsive disorder (OCD);Temper problems;14
771;Obsessive compulsive disorder (OCD);Hostile behavior;13
771;Obsessive compulsive disorder (OCD);Low self-esteem;12
771;Obsessive compulsive disorder (OCD);Excessive anger;10
771;Obsessive compulsive disorder (OCD);Feeling ill;10
771;Obsessive compulsive disorder (OCD);Fears and phobias;10
771;Obsessive compulsive disorder (OCD);Hysterical behavior;4
771;Obsessive compulsive disorder (OCD);Lack of growth;4
772;Injury of the ankle;Ankle pain;88
772;Injury of the ankle;Foot or toe pain;71
772;Injury of the ankle;Ankle swelling;40
772;Injury of the ankle;Leg pain;37
772;Injury of the ankle;Foot or toe swelling;22
772;Injury of the ankle;Joint pain;7
772;Injury of the ankle;Foot or toe weakness;4
772;Injury of the ankle;Leg cramps or spasms;2
772;Injury of the ankle;Ankle stiffness or tightness;2
772;Injury of the ankle;Wrist swelling;2
772;Injury of the ankle;Foot or toe lump or mass;2
773;Hyponatremia;Weakness;55
773;Hyponatremia;Vomiting;53
773;Hyponatremia;Nausea;48
773;Hyponatremia;Shortness of breath;44
773;Hyponatremia;Dizziness;44
773;Hyponatremia;Sharp abdominal pain;38
773;Hyponatremia;Sharp chest pain;33
773;Hyponatremia;Headache;33
773;Hyponatremia;Back pain;28
773;Hyponatremia;Fever;28
773;Hyponatremia;Fainting;25
773;Hyponatremia;Seizures;23
774;Stricture of the esophagus;Difficulty in swallowing;82
774;Stricture of the esophagus;Vomiting;53
774;Stricture of the esophagus;Regurgitation;32
